state_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
IL,Chicago,Where I've Been,6/8/2007,,3/15/2008,4/15/2010,0.7699,2.8548,-0.4329,2,1750000,2,0,0,0,0,1,travel,1,1,0,0,0,0,1.0,1,acquired
CA,San Francisco,HipChat,9/1/2009,,8/10/2010,8/10/2010,0.9397,0.9397,1.4959,1,100000,2,1,0,0,0,0,messaging,0,1,0,0,0,0,3.0,1,acquired
CA,Palo Alto,ScaleIO,1/1/2011,,12/4/2012,12/4/2012,1.926,1.926,1.6685,1,12000000,2,1,0,0,0,0,software,1,0,0,0,0,0,2.0,1,acquired
NY,New York,GroupMe,5/1/2010,,8/25/2010,1/4/2011,0.3178,0.6795,0.7945,2,11450000,3,0,1,0,0,0,messaging,0,1,0,1,0,0,8.5,1,acquired
CA,San Francisco,WeAre.Us,12/1/2007,4/23/2012,8/1/2008,8/1/2008,0.6685,0.6685,-0.9151,1,50000,2,1,0,0,0,0,advertising,0,1,0,0,0,0,3.0,0,closed
CA,Santa Clara,Kickfire,1/1/2006,6/17/2010,7/31/2008,7/31/2008,2.5808,2.5808,3.0027,1,20000000,2,1,0,0,0,0,software,0,0,0,1,0,0,4.0,1,closed
TX,Austin,"LifeSize, a Division of Logitech",1/1/2003,,12/19/2005,9/18/2006,2.9671,3.7151,6.9671,2,42500000,3,0,0,0,1,0,public_relations,0,0,0,0,1,1,5.5,1,acquired
CA,"El Segundo,",CHiL Semiconductor,1/1/2006,,1/1/2006,5/7/2008,0.0,2.3479,0.0,3,22487000,2,1,0,0,0,0,semiconductor,1,0,0,1,1,0,2.3333,1,acquired
CA,San Mateo,Aptana,1/1/2007,,7/14/2009,7/14/2009,2.5342,2.5342,-1.2521,1,7800000,2,1,0,0,0,0,software,1,0,0,0,0,0,2.0,1,acquired
NJ,Hampton,Enpirion,1/1/2001,,12/21/2004,3/31/2011,3.9726,10.2493,3.0,4,59000000,1,0,0,0,0,1,semiconductor,0,0,0,1,1,0,6.0,1,acquired
ID,Idaho Falls,RFinity,10/1/2008,6/1/2013,2/1/2011,2/1/2011,2.337,2.337,0.5808,1,4000000,4,0,0,0,0,1,mobile,0,0,1,0,0,0,1.0,1,closed
CA,San Diego,ecoATM,8/2/2008,,2/17/2010,2/6/2013,1.5452,4.5178,1.663,4,71400000,3,1,0,0,0,0,cleantech,1,0,1,0,0,0,2.6667,1,acquired
CA,San Francisco,Adura Technologies,1/1/2008,,10/16/2008,4/26/2012,0.7918,4.3205,3.9753,3,25500000,1,1,0,0,0,0,cleantech,0,0,1,1,0,0,2.6667,1,acquired
CA,Mountain View,Rhythm NewMedia,1/1/2005,,11/10/2010,9/11/2012,5.8603,7.6986,5.8603,4,28932322,3,1,0,0,0,0,advertising,1,0,0,0,1,0,2.6667,1,acquired
CA,San Francisco,Topsy Labs,1/15/2007,,1/1/2008,10/1/2012,0.9616,5.7151,6.0438,6,35200000,3,1,0,0,0,0,analytics,1,0,1,1,1,0,2.3333,1,acquired
MA,Burlington,Digit Wireless,1/1/2000,1/1/2012,3/14/2005,2/11/2008,5.2027,8.1178,8.0055,2,10000000,1,0,0,1,0,0,public_relations,1,0,0,0,1,0,2.5,1,closed
CA,Menlo Park,Silver Tail Systems,1/8/2008,,9/26/2008,9/22/2011,0.7178,3.7068,0.537,3,22100000,4,1,0,0,0,0,analytics,1,0,1,1,0,0,2.6667,1,acquired
MA,Acton,Tatara Systems,1/1/2001,,1/20/2004,6/22/2010,3.0521,9.4767,1.0,5,33000000,1,0,0,1,0,0,mobile,1,0,0,1,1,1,2.0,1,acquired
CA,Mountain View,Reliant Technologies,1/1/2001,,4/19/2007,4/19/2007,6.2986,6.2986,6.0027,1,15000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,3.0,1,acquired
CA,Campbell,Atrua Technologies,1/1/2000,,12/7/2006,2/25/2009,6.937,9.1589,6.0055,3,13000000,1,1,0,0,0,0,mobile,0,0,0,0,0,1,3.0,1,acquired
CA,Campbell,Casabi,1/1/2004,,12/19/2005,3/12/2007,1.9671,3.1945,2.2493,2,12800000,1,1,0,0,0,0,mobile,0,0,1,1,0,0,2.5,1,acquired
NY,New York,Peek & Co,11/1/2007,2/22/2013,1/1/2008,8/12/2011,0.1671,3.7808,3.8356,2,626096,3,0,1,0,0,0,mobile,1,0,1,0,0,0,1.0,1,closed
MA,Cambridge,Bluefin Labs,6/1/2008,,4/1/2008,1/24/2012,-0.1671,3.6493,4.1507,4,20350000,3,0,0,1,0,0,analytics,0,1,1,1,0,0,3.75,1,acquired
CA,San Jose,C2 Microsystems,1/1/2004,11/5/2012,10/12/2009,10/12/2009,5.7836,5.7836,2.0027,1,10000000,1,1,0,0,0,0,hardware,1,0,0,0,0,0,3.0,1,closed
CA,Palo Alto,GoPollGo,1/1/2011,,7/27/2011,7/27/2011,0.5671,0.5671,0.5671,1,425000,3,1,0,0,0,0,web,0,1,0,0,0,0,2.0,1,acquired
CA,Scotts Valley,Multigig,1/1/2003,,5/12/2008,12/22/2010,5.3644,7.9781,5.2521,3,37891054,1,1,0,0,0,0,semiconductor,1,0,0,1,1,0,3.0,1,acquired
CA,La Jolla,Ortiva Wireless,1/1/2004,,2/1/2005,10/4/2011,1.0877,7.7616,6.8849,5,40000000,1,1,0,0,0,0,mobile,1,0,1,1,1,0,4.0,1,acquired
CA,El Segundo,Sometrics,9/1/2007,,5/14/2008,10/16/2009,0.7014,2.126,2.4027,3,5550000,4,1,0,0,0,0,games_video,0,0,1,1,0,0,3.0,1,acquired
CA,San Francisco,Kima Labs,1/1/2010,,8/1/2010,8/1/2010,0.5808,0.5808,0.0,1,770000,3,1,0,0,0,0,mobile,0,1,0,0,0,0,6.0,1,acquired
TX,Addison,Chronicity,9/1/2006,4/1/2012,10/10/2006,5/26/2011,0.1068,4.7342,,4,19550000,0,0,0,0,1,0,consulting,1,0,1,0,0,0,1.0,1,closed
CA,San Francisco,Whiskey Media,10/1/2007,,3/24/2009,12/31/2009,1.4795,2.2521,2.2521,2,4000000,1,1,0,0,0,0,web,1,0,0,0,0,0,1.0,0,acquired
VA,McLean,Jobfox,3/1/2004,,4/1/2005,12/24/2009,1.0849,5.8192,6.3507,4,42000000,4,0,0,0,0,1,web,0,0,1,1,1,0,2.3333,1,acquired
CO,Avon,Natural Cleaners Colorado,1/1/2005,3/5/2010,8/27/2008,8/27/2008,3.6548,3.6548,,1,1900000,0,0,0,0,0,1,other,0,0,1,0,0,0,1.0,1,closed
CA,Aliso Viejo,Gaikai,11/1/2008,,1/5/2010,7/20/2011,1.1781,2.7151,2.5178,3,45039999,3,1,0,0,0,0,games_video,0,0,1,1,1,0,3.6667,1,acquired
CA,San Francisco,Blue Buzz Network,1/1/2006,6/1/2013,7/13/2010,7/13/2010,4.5315,4.5315,5.5288,1,1310000,1,1,0,0,0,0,news,1,0,0,0,0,0,4.0,1,closed
OR,Portland,Max-Viz,1/1/2001,,1/1/2008,1/1/2008,7.0027,7.0027,7.6712,1,3000000,1,0,0,0,0,1,hardware,0,0,1,0,0,0,3.0,0,acquired
CA,Sunnyvale,Cotendo,1/1/2008,,1/1/2008,6/15/2011,0.0,3.4548,2.0247,4,36000000,3,1,0,0,0,0,software,0,0,1,1,1,1,3.0,1,acquired
CA,Palo Alto,Particle Code,5/1/2010,,6/30/2010,6/30/2010,0.1644,0.1644,1.4822,1,3000000,1,1,0,0,0,0,software,1,0,0,0,0,0,1.0,0,acquired
CA,San Francisco,Flowgram,6/1/2007,6/11/2008,1/31/2008,1/31/2008,0.6685,0.6685,0.7973,1,1300000,3,1,0,0,0,0,web,0,1,0,0,0,0,8.0,1,closed
AR,Little Rock,JavaJobs,1/1/1997,11/3/2012,10/1/2006,10/1/2006,9.7534,9.7534,9.7534,1,50000,1,0,0,0,0,1,software,1,0,0,0,0,0,1.0,0,closed
NY,New York,Behance,2/1/2006,,5/14/2012,5/14/2012,6.2849,6.2849,5.7507,1,6500000,3,0,1,0,0,0,web,0,0,1,0,0,0,8.0,1,acquired
MA,Cambridge,Locu,1/1/2011,,9/7/2011,4/23/2012,0.6822,1.3096,0.3288,2,4600000,2,0,0,1,0,0,advertising,0,1,1,0,0,0,9.0,1,acquired
MA,Waltham,dynaTrace software,1/1/2005,,2/15/2007,1/7/2011,2.1233,6.0192,2.0,3,21900000,2,0,0,1,0,0,software,1,0,1,1,0,0,1.6667,1,acquired
NY,New York,Socialbomb,6/5/2008,,12/1/2008,12/1/2008,0.4904,0.4904,1.1808,1,240000,1,0,1,0,0,0,games_video,0,1,0,0,0,0,2.0,1,acquired
CA,San Diego,Imagine Communications,1/1/2005,,1/1/2005,4/20/2010,0.0,5.3014,5.0027,4,34700000,1,1,0,0,0,0,software,1,0,1,1,0,0,2.25,1,acquired
IL,Lisle,Univa UD,5/10/2004,,8/1/2005,3/23/2010,1.2274,5.8712,3.6466,4,33000000,2,0,0,0,0,1,software,1,0,1,1,1,0,5.3333,1,acquired
NY,New York,Tutorspree,9/1/2010,9/8/2013,12/20/2011,2/18/2013,1.3014,2.4685,0.0,2,1800000,2,0,1,0,0,0,education,1,1,0,0,0,0,5.0,1,closed
CO,Boulder,OneRiot,1/1/2006,,1/1/2006,8/27/2009,0.0,3.6548,3.1507,3,27300000,4,0,0,0,0,1,advertising,0,0,1,1,1,0,3.0,1,acquired
CA,Palo Alto,Moonshoot,1/1/2007,2/1/2012,2/18/2010,4/1/2012,3.1342,5.2521,3.1342,2,6760000,2,1,0,0,0,0,web,1,0,0,0,0,0,1.5,1,closed
CA,Cupertino,ArcSight,1/1/2000,,1/1/2000,6/30/2006,0.0,6.4986,0.337,3,26914000,3,1,0,0,0,0,software,0,0,1,1,1,0,6.0,1,acquired
CA,Santa Clara,AGEIA Technologies,1/1/2002,,10/3/2005,10/3/2005,3.7562,3.7562,,1,27500000,0,1,0,0,0,0,semiconductor,0,0,0,0,1,0,7.0,1,acquired
TX,Houston,U.S. Fiduciary,1/1/2003,4/17/2009,4/12/2007,4/12/2007,4.2795,4.2795,,1,9000000,0,0,0,0,1,0,other,0,0,0,0,0,1,2.0,1,closed
CA,San Jose,Broadway Networks,1/1/2006,1/1/2011,1/13/2010,1/13/2010,4.0356,4.0356,-7.0055,1,954000,1,1,0,0,0,0,public_relations,1,0,0,0,0,0,1.0,0,closed
CA,Santa Clara,Xelerated,1/1/2000,,4/20/2005,8/14/2008,5.3041,8.6247,,3,53000000,0,1,0,0,0,0,semiconductor,0,0,0,0,1,1,4.6667,1,acquired
CA,San Mateo,Oodle,1/1/2004,,5/1/2006,9/3/2010,2.3315,6.6767,6.9589,4,23100000,3,1,0,0,0,0,social,1,0,1,1,1,0,2.0,1,acquired
CA,San Francisco,The Climate Corporation,1/1/2006,,1/1/2007,6/14/2012,1.0,6.4548,6.5342,4,108900000,2,1,0,0,0,0,cleantech,0,0,1,1,1,0,7.5,1,acquired
CA,Mountain View,Kosmix,1/1/2005,,11/1/2005,12/8/2008,0.8329,3.937,3.4822,4,55000000,5,1,0,0,0,0,web,0,0,1,1,1,1,2.75,1,acquired
NY,New York,Xtify Inc.,4/1/2009,,5/1/2010,2/7/2012,1.0822,2.8548,1.611,2,5686383,3,0,1,0,0,0,mobile,0,0,1,0,0,0,2.0,0,acquired
CA,South San Francisco,Limerick BioPharma,1/1/2004,6/1/2013,6/11/2008,1/30/2012,4.4466,8.0849,6.5863,6,49008830,1,1,0,0,0,0,biotech,1,0,1,0,1,0,3.0,1,closed
CA,San Francisco,iSkoot,4/22/2005,,11/29/2006,11/7/2008,1.6055,3.5479,,3,32200000,0,1,0,0,0,0,mobile,0,0,1,1,1,0,4.0,1,acquired
TX,Houston,Rudder,10/1/2006,11/5/2010,1/15/2008,1/15/2008,1.2904,1.2904,7.1233,1,2000000,1,0,0,0,1,0,web,0,0,1,0,0,0,1.0,0,closed
NY,New York,Panvidea,1/1/2007,,3/19/2010,3/19/2010,3.2137,3.2137,3.0027,1,2700000,2,0,1,0,0,0,games_video,0,0,1,0,0,0,2.0,1,acquired
WI,Middleton,Sway,12/3/2004,12/2/2012,1/19/2010,1/19/2010,5.1315,5.1315,3.1616,1,2000000,2,0,0,0,0,1,advertising,0,0,1,0,0,0,2.0,0,closed
NY,New York,TRAFFIQ,9/6/2006,,9/6/2006,8/10/2010,0.0,3.9288,2.9151,3,18000000,3,0,1,0,0,0,advertising,1,0,1,1,0,0,2.3333,1,acquired
WA,Bothell,Dexterra,1/1/2000,,8/17/2005,10/2/2008,5.6301,8.7589,8.5041,5,122500000,2,0,0,0,0,1,mobile,1,0,0,0,1,1,5.6,1,acquired
CA,San Francisco,CoTweet,1/1/2009,,7/9/2009,7/9/2009,0.5178,0.5178,0.5808,1,1100000,2,1,0,0,0,0,advertising,0,0,1,0,0,0,6.0,1,acquired
MA,Burlington,Reef Point Systems,1/1/1998,6/25/2008,4/1/2005,3/23/2007,7.2521,9.2274,6.0027,3,52000000,1,0,0,1,0,0,security,1,0,0,1,0,0,2.6667,1,closed
CA,Sunnyvale,Paracor Medical,1/1/1999,6/17/2012,6/29/2007,6/29/2007,8.4959,8.4959,9.0055,1,44000000,1,1,0,0,0,0,biotech,0,0,0,0,0,1,8.0,1,closed
CA,San Francisco,Causata,1/1/2009,,10/5/2009,11/1/2011,0.7589,2.8329,0.7589,2,15500000,2,1,0,0,0,0,software,0,0,1,1,0,0,1.0,1,acquired
CA,Santa Clara,Asempra Technologies,1/1/2003,,2/13/2006,2/13/2006,3.1205,3.1205,4.0027,1,20000000,1,1,0,0,0,0,security,0,0,0,1,0,0,3.0,1,acquired
